restaurant_link;restaurant_name;city;address;latitude;longitude;top_tags;price_level;meals;cuisines;special_diets;features;vegetarian_friendly;vegan_options;gluten_free;original_open_hours;avg_rating;total_reviews_count;excellent;very_good;average;poor;terrible;food;service;value
g187147-d19415292;Maison Landemaine Republique;Paris;​180 rue du Temple, 75003 Paris France;48.866905;2.36305;Mid-range, Bakeries, French, Japanese Fusion;€€-€€€;Breakfast Lunch Dinner Brunch Drinks;French Japanese Fusion;;Takeout Seating Wheelchair Accessible Free Wifi Accepts Credit Cards Family style Non-smoking restaurants;N;N;N;"{""Mon"": [""07:00-18:00""], ""Tue"": [""07:00-18:00""], ""Wed"": [""07:00-18:00""], ""Thu"": [""07:00-18:00""], ""Fri"": [""07:00-18:00""], ""Sat"": [""07:00-18:00""], ""Sun"": [""07:00-15:00""]}";3.5;4.0;1.0;2.0;0.0;0.0;1.0;;;
g187147-d1944094;Cafe de La Roseraie;Paris;1 rue Bleue, 75009 Paris France;48.875744;2.348122;Mid-range, French, Bar, Cafe;€€-€€€;;French Cafe Bar Pub;;Seating Wheelchair Accessible;N;N;N;"{""Mon"": [""08:00-00:00""], ""Tue"": [""08:00-00:00""], ""Wed"": [""08:00-00:00""], ""Thu"": [""08:00-00:00""], ""Fri"": [""08:00-00:00""], ""Sat"": [""08:00-00:00""], ""Sun"": [""08:00-23:00""]}";4.5;23.0;5.0;0.0;1.0;1.0;0.0;;4.5;4.5
g187147-d1945396;Café Mode;Paris;24 Rue François Premier, 75008 Paris France;48.86745;2.305641;Mid-range, French, Cafe, European;€€-€€€;Breakfast Lunch Dinner;French European Cafe;;Takeout Wheelchair Accessible Reservations Outdoor Seating Seating Street Parking Serves Alcohol Accepts Visa Digital Payments Parking Available Television Highchairs Available Full Bar Table Service;N;N;N;"{""Mon"": [""06:30-23:00""], ""Tue"": [""06:30-23:00""], ""Wed"": [""06:30-23:00""], ""Thu"": [""06:30-23:00""], ""Fri"": [""06:30-23:00""], ""Sat"": [""09:00-21:00""], ""Sun"": []}";3.0;112.0;3.0;11.0;3.0;3.0;6.0;3.5;3.0;3.0
g187147-d1945621;Chez Michel;Paris;148 avenue de Saint Ouen, 75018 Paris France;48.896976;2.328808;Mid-range, French, European;€€-€€€;Lunch Dinner;French European;;Reservations Seating Wheelchair Accessible Serves Alcohol Table Service;N;N;N;"{""Mon"": [""12:00-14:00""], ""Tue"": [""12:00-14:00"", ""18:45-22:00""], ""Wed"": [""12:00-14:00"", ""18:45-22:00""], ""Thu"": [""11:45-14:00"", ""18:45-22:00""], ""Fri"": [""11:45-14:00"", ""18:45-22:00""], ""Sat"": [""12:00-14:00"", ""18:45-22:00""], ""Sun"": [""12:00-14:00""]}";4.5;117.0;16.0;6.0;2.0;0.0;0.0;4.0;4.5;4.0
g187147-d1945721;Le Cafe Blanc;Paris;10 rue Croix des Petits Champs, 75001 Paris France;48.86269;2.339514;Mid-range, French, Bar, Cafe;€€-€€€;Breakfast Lunch Dinner Brunch After-hours Drinks;French Bar Cafe European;Vegetarian Friendly, Vegan Options;Reservations Outdoor Seating Seating Highchairs Available Wheelchair Accessible Serves Alcohol Full Bar Free Wifi Accepts Credit Cards Table Service;Y;Y;N;"{""Mon"": [""07:30-02:00""], ""Tue"": [""07:30-02:00""], ""Wed"": [""07:30-02:00""], ""Thu"": [""07:30-02:00""], ""Fri"": [""07:30-02:00""], ""Sat"": [""07:30-02:00""], ""Sun"": [""07:30-02:00""]}";4.0;508.0;89.0;78.0;15.0;3.0;7.0;4.0;4.0;4.0
g187147-d1959837;Restaurant Chouchou;Paris;23 Bd Sebastopol, 75001 Paris France;48.860043;2.348956;Mid-range, French, Bar, European;€€-€€€;Lunch Dinner After-hours Drinks;French Bar European;;Reservations Outdoor Seating Seating Wheelchair Accessible Serves Alcohol Full Bar Free Wifi Accepts Credit Cards Table Service Live Music Jazz Bar;N;N;N;"{""Mon"": [""07:00-02:00""], ""Tue"": [""07:00-02:00""], ""Wed"": [""07:00-02:00""], ""Thu"": [""07:00-02:00""], ""Fri"": [""07:00-02:00""], ""Sat"": [""07:00-00:00""], ""Sun"": [""07:00-02:00""]}";3.5;500.0;41.0;42.0;23.0;10.0;11.0;3.5;4.0;3.5
g187147-d19638645;Le Trousseau D'or - Restaurant & Brunch;Paris;15 rue Trousseau, 75011 Paris France;48.851776;2.378858;Mid-range, French;€€-€€€;Lunch Dinner Breakfast Brunch After-hours Drinks;French;;Reservations Seating Table Service Outdoor Seating Street Parking Wheelchair Accessible Serves Alcohol Wine and Beer Digital Payments Free Wifi Accepts Credit Cards Non-smoking restaurants Gift Cards Available;N;N;N;"{""Mon"": [], ""Tue"": [""12:00-14:30""], ""Wed"": [""09:00-17:00""], ""Thu"": [""12:00-14:30""], ""Fri"": [""12:00-14:30""], ""Sat"": [""12:00-14:30""], ""Sun"": [""11:00-15:30""]}";4.5;19.0;1.0;0.0;0.0;0.0;0.0;5.0;5.0;4.5
g187147-d1969167;Bar Atrium;Paris;70 avenue des Champs Elysees Paris Marriott Hotel Champs-Elysees, 75008 Paris France;48.87099;2.30497;Mid-range, French, Pub;€€-€€€;Lunch Dinner;French Pub;;Serves Alcohol Reservations Wheelchair Accessible;N;N;N;;4.5;33.0;8.0;10.0;1.0;0.0;0.0;4.0;4.0;3.5
g187147-d1972826;LA CRIEE LA VILLETTE PARIS 19;Paris;68 quai de la Seine, 75019 Paris France;48.888035;2.378522;Mid-range, French, Seafood;€€-€€€;Lunch Dinner;Seafood French;;Reservations Outdoor Seating Seating Street Parking Highchairs Available Wheelchair Accessible Serves Alcohol Full Bar Wine and Beer Accepts American Express Accepts Mastercard Accepts Visa Accepts Credit Cards Table Service;N;N;N;"{""Mon"": [""11:45-14:30"", ""18:45-22:30""], ""Tue"": [""11:45-14:30"", ""18:45-22:30""], ""Wed"": [""11:45-14:30"", ""18:45-22:30""], ""Thu"": [""11:45-14:30"", ""18:45-22:30""], ""Fri"": [""11:45-14:30"", ""18:45-23:00""], ""Sat"": [""11:45-15:00"", ""18:45-23:00""], ""Sun"": [""11:45-15:00"", ""18:45-22:30""]}";3.5;429.0;27.0;21.0;10.0;1.0;7.0;3.5;4.0;3.5
g187147-d1977885;Cafe Le Gentilly;Paris;97 rue de l Amiral Mouchez, 75013 Paris France;48.819668;2.3445;Mid-range, French;€€-€€€;Breakfast Lunch Dinner Drinks;French;;Seating Reservations Wheelchair Accessible Table Service;N;N;N;"{""Mon"": [""06:30-23:00""], ""Tue"": [""06:30-23:00""], ""Wed"": [""06:30-23:00""], ""Thu"": [""06:30-23:00""], ""Fri"": [""06:30-23:00""], ""Sat"": [""08:00-21:00""], ""Sun"": [""08:00-21:00""]}";3.0;45.0;0.0;1.0;2.0;0.0;0.0;3.0;3.0;2.5
g187147-d1977886;Canon des Gobelins;Paris;25 avenue des Gobelins, 75013 Paris France;48.83678;2.352198;Mid-range, French, Bar, European;€€-€€€;Dinner Breakfast Lunch After-hours;French Bar European;;Reservations Outdoor Seating Seating Wheelchair Accessible Serves Alcohol Full Bar Table Service;N;N;N;"{""Mon"": [""07:00-01:00""], ""Tue"": [""07:00-01:00""], ""Wed"": [""07:00-01:00""], ""Thu"": [""07:00-01:00""], ""Fri"": [""07:00-01:00""], ""Sat"": [""07:00-01:00""], ""Sun"": [""07:00-01:00""]}";3.5;200.0;22.0;17.0;18.0;2.0;2.0;3.5;3.5;3.5
g187147-d19841446;Comptoir des Fables;Paris;112 rue Saint Dominique, 75007 Paris France;48.8585;2.3022;Mid-range, French;€€-€€€;Breakfast Lunch Dinner After-hours Drinks;French;;Outdoor Seating Seating Validated Parking Television Highchairs Available Wheelchair Accessible Full Bar Wine and Beer Digital Payments Accepts Credit Cards Table Service Dog Friendly Non-smoking restaurants Sports bars;N;N;N;"{""Mon"": [""09:00-00:00""], ""Tue"": [""09:00-00:00""], ""Wed"": [""09:00-00:00""], ""Thu"": [""09:00-00:00""], ""Fri"": [""09:00-00:00""], ""Sat"": [""09:00-00:00""], ""Sun"": [""09:00-00:00""]}";5.0;12.0;12.0;0.0;0.0;0.0;0.0;5.0;5.0;5.0
g187147-d1984372;Le Clou de Paris;Paris;1 rue Danton Place Saint André des Arts, 75006 Paris France;48.853085;2.342911;Mid-range, French, Bar, European;€€-€€€;Lunch Dinner Brunch After-hours Drinks;French Bar European;;Outdoor Seating Seating Wheelchair Accessible Serves Alcohol Full Bar Accepts Credit Cards Table Service Reservations;N;N;N;"{""Mon"": [""08:00-00:00""], ""Tue"": [""08:00-00:00""], ""Wed"": [""08:00-00:00""], ""Thu"": [""08:00-00:00""], ""Fri"": [""08:00-00:00""], ""Sat"": [""08:00-00:00""], ""Sun"": [""08:00-00:00""]}";3.0;446.0;32.0;45.0;38.0;21.0;28.0;3.0;3.0;3.0
g187147-d1985436;L'Arsenal;Paris;36 rue Saint Antoine, 75004 Paris France;48.85393;2.364954;Mid-range, French, Bar, Cafe;€€-€€€;Lunch Dinner Breakfast Drinks;French Bar Cafe European;;Seating Serves Alcohol Table Service Reservations Outdoor Seating Wheelchair Accessible Full Bar;N;N;N;;3.5;133.0;11.0;14.0;9.0;4.0;1.0;3.5;4.0;3.5
g187147-d19860428;Neko Ramen;Paris;6 rue de la Grange Bateliere, 75009 Paris France;48.873123;2.342328;Mid-range, Japanese, Asian;€€-€€€;Lunch Dinner Drinks;Japanese Asian;;Takeout Reservations Seating Wheelchair Accessible Accepts Credit Cards Table Service;N;N;N;"{""Mon"": [""11:30-22:00""], ""Tue"": [""11:30-22:00""], ""Wed"": [""11:30-22:00""], ""Thu"": [""11:30-22:00""], ""Fri"": [""11:30-22:00""], ""Sat"": [""11:30-22:00""], ""Sun"": [""11:30-22:00""]}";4.5;61.0;3.0;1.0;1.0;0.0;0.0;4.0;4.5;4.0
g187147-d19944815;Boulangerie Mie Amor;Paris;18 rue Littre, 75006 Paris France;48.84489;2.32411;;;Breakfast Lunch Dinner Brunch Drinks;;;Takeout Wheelchair Accessible Free Wifi Accepts Credit Cards;N;N;N;"{""Mon"": [""07:30-19:30""], ""Tue"": [""07:30-19:30""], ""Wed"": [""07:30-19:30""], ""Thu"": [""07:30-19:30""], ""Fri"": [""07:30-19:30""], ""Sat"": [""08:00-19:00""], ""Sun"": []}";5.0;6.0;1.0;0.0;0.0;0.0;0.0;;;
g187147-d1996405;Yamazaki;Paris;6 chaussee de la Muette Nearby the Métro Station: La Muette, 75016 Paris France;48.858284;2.273749;Mid-range;€€-€€€;Lunch Breakfast Drinks;;;Takeout Seating Table Service Wheelchair Accessible;N;N;N;"{""Mon"": [""08:00-19:00""], ""Tue"": [""08:00-19:00""], ""Wed"": [""08:00-19:00""], ""Thu"": [""08:00-19:00""], ""Fri"": [""08:00-19:00""], ""Sat"": [""08:00-19:00""], ""Sun"": [""08:00-19:00""]}";4.0;102.0;12.0;6.0;2.0;1.0;1.0;4.0;3.5;3.5
g187147-d2002677;Select Opera;Paris;33 rue Danielle Casanova, 75001 Paris France;48.86812;2.33073;Mid-range, French, European;€€-€€€;Lunch Dinner;European French;;Reservations Seating Table Service Wheelchair Accessible;N;N;N;;4.0;13.0;3.0;3.0;0.0;0.0;0.0;4.5;5.0;4.0
g187147-d2010582;Le Comptoir des Mers;Paris;1 rue de Turenne, 75004 Paris France;48.854713;2.363043;Mid-range, French, Seafood;€€-€€€;Lunch Dinner After-hours;French Seafood;;Delivery Takeout Reservations Outdoor Seating Seating Wheelchair Accessible Serves Alcohol Table Service Full Bar;N;N;N;"{""Mon"": [""11:00-23:00""], ""Tue"": [""11:00-23:00""], ""Wed"": [""11:00-23:00""], ""Thu"": [""11:00-23:00""], ""Fri"": [""11:00-23:00""], ""Sat"": [""11:00-23:00""], ""Sun"": [""11:00-23:00""]}";4.0;289.0;23.0;27.0;2.0;5.0;3.0;4.0;4.0;3.5
g187147-d2016660;Le Cafe de Diane;Paris;Allee de Diane Jardin des Tuileries, 75001 Paris France;48.863583;2.328306;Mid-range, French, Cafe, European;€€-€€€;;French European Cafe;;Takeout Outdoor Seating Seating Wheelchair Accessible Serves Alcohol;N;N;N;;3.0;143.0;14.0;10.0;9.0;5.0;8.0;3.5;3.5;3.0
g187147-d2045572;Pizzeria Valponi;Paris;9 boulevard Poissonniere, 75002 Paris France;48.87098;2.34652;Mid-range, Italian, Pizza, European;€€-€€€;Lunch Dinner;Italian Pizza European;;Reservations Outdoor Seating Seating Wheelchair Accessible Serves Alcohol Takeout Table Service;N;N;N;"{""Mon"": [""12:00-15:00"", ""18:00-23:30""], ""Tue"": [""12:00-15:00"", ""18:00-23:30""], ""Wed"": [""12:00-15:00"", ""18:00-23:30""], ""Thu"": [""12:00-15:00"", ""18:00-23:30""], ""Fri"": [""12:00-15:00"", ""18:00-23:30""], ""Sat"": [""12:00-15:00"", ""18:00-23:30""], ""Sun"": [""12:00-15:00"", ""18:00-23:30""]}";3.0;196.0;11.0;9.0;1.0;1.0;3.0;3.5;3.5;3.0
g187147-d2056994;Le Chalet St Michel;Paris;43 rue de la Harpe, 75005 Paris France;48.85194;2.344183;Mid-range, French, European, Vegetarian Friendly;€€-€€€;Lunch Dinner;French European;Vegetarian Friendly;Reservations Outdoor Seating Seating Highchairs Available Wheelchair Accessible Serves Alcohol Full Bar Accepts Credit Cards Table Service;Y;N;N;"{""Mon"": [""12:00-15:00""], ""Tue"": [""12:00-15:00""], ""Wed"": [""12:00-15:00""], ""Thu"": [""12:00-15:00""], ""Fri"": [""12:00-15:00""], ""Sat"": [""12:00-19:30""], ""Sun"": [""12:00-19:30""]}";3.5;970.0;57.0;87.0;32.0;12.0;19.0;3.5;3.5;4.0
g187147-d2058246;Royal Bangkok;Paris;4 rue du Cher, 75020 Paris France;48.86452;2.40029;Mid-range, Asian, Thai, Vietnamese;€€-€€€;Lunch Dinner After-hours;Thai Vietnamese Asian;;Takeout Reservations Seating Wheelchair Accessible Serves Alcohol Table Service;N;N;N;"{""Mon"": [""12:00-15:00"", ""19:00-23:00""], ""Tue"": [""12:00-15:00"", ""19:00-23:00""], ""Wed"": [""12:00-15:00"", ""19:00-23:00""], ""Thu"": [""12:00-15:00"", ""19:00-23:00""], ""Fri"": [""12:00-15:00"", ""19:00-23:00""], ""Sat"": [""12:00-15:00"", ""19:00-23:00""], ""Sun"": [""12:00-15:00"", ""19:00-23:00""]}";3.5;70.0;2.0;4.0;0.0;1.0;0.0;3.5;4.0;3.5
g187147-d2065441;Brook's cafe;Paris;8 boulevard de Magenta, 75010 Paris France;48.869263;2.362552;Cheap Eats, European;€;Breakfast Lunch Dinner;European;;Seating Wheelchair Accessible;N;N;N;"{""Mon"": [""08:00-19:00""], ""Tue"": [""08:00-19:00""], ""Wed"": [""08:00-19:00""], ""Thu"": [""08:00-19:00""], ""Fri"": [""08:00-19:00""], ""Sat"": [""08:00-19:00""], ""Sun"": [""08:00-19:00""]}";4.5;47.0;10.0;6.0;2.0;0.0;0.0;4.5;4.5;4.5
g187147-d2087229;Le Parvis;Paris;3 rue d Arcole, 75004 Paris France;48.85477;2.350077;Mid-range, French, Bar, European;€€-€€€;Breakfast Lunch Dinner Brunch After-hours;French Bar European;;Reservations Outdoor Seating Seating Wheelchair Accessible Serves Alcohol Full Bar Table Service;N;N;N;"{""Mon"": [""08:00-23:00""], ""Tue"": [""08:00-23:00""], ""Wed"": [""08:00-23:00""], ""Thu"": [""08:00-23:00""], ""Fri"": [""08:30-23:00""], ""Sat"": [""08:30-23:00""], ""Sun"": [""08:30-23:00""]}";3.5;309.0;45.0;38.0;22.0;12.0;26.0;3.5;3.5;3.5
g187147-d2099033;Restaurant Le Grand Palais;Paris;21 avenue Franklin Delano Roosevelt, 75008 Paris France;48.866734;2.310083;Mid-range, French, European;€€-€€€;Lunch Dinner;French European;;Reservations Outdoor Seating Seating Wheelchair Accessible Serves Alcohol Full Bar Table Service;N;N;N;"{""Mon"": [""10:00-02:00""], ""Tue"": [""10:00-02:00""], ""Wed"": [""10:00-02:00""], ""Thu"": [""10:00-02:00""], ""Fri"": [""10:00-02:00""], ""Sat"": [""10:00-02:00""], ""Sun"": [""10:00-02:00""]}";3.0;434.0;22.0;33.0;21.0;14.0;17.0;3.0;3.5;3.0
g187147-d2101197;Toyo;Paris;17 rue Jules Chaplain, 75006 Paris France;48.842697;2.329997;Fine Dining, Japanese, Asian;€€€€;Lunch Dinner;Japanese Asian;;Reservations Private Dining Seating Wheelchair Accessible Serves Alcohol Table Service;N;N;N;;4.5;199.0;26.0;7.0;6.0;0.0;1.0;4.5;4.5;3.5
g187147-d21153226;Hanoï Cà Phê Bercy;Paris;26 Cour Saint Emilion Centre commercial Bercy Village, 75012 Paris France;48.83282;2.386589;Mid-range, Vietnamese;€€-€€€;Lunch Dinner After-hours Drinks;Vietnamese;;Takeout Outdoor Seating Seating Serves Alcohol Table Service Delivery Reservations Wheelchair Accessible Wine and Beer Free Wifi Accepts Credit Cards;N;N;N;"{""Mon"": [""12:00-01:00""], ""Tue"": [""12:00-01:00""], ""Wed"": [""12:00-01:00""], ""Thu"": [""12:00-01:00""], ""Fri"": [""12:00-01:00""], ""Sat"": [""12:00-01:00""], ""Sun"": [""12:00-01:00""]}";4.5;34.0;26.0;4.0;1.0;2.0;1.0;;4.5;
g187147-d21266180;Bar 19.20;Paris;33 avenue George V, 75008 Paris France;48.869144;2.300657;French, Bar, Pub, Wine Bar;;Breakfast Lunch Dinner After-hours Drinks;French Bar Pub Wine Bar Dining bars;;Reservations Outdoor Seating Private Dining Seating Valet Parking Highchairs Available Wheelchair Accessible Serves Alcohol Wine and Beer Free Wifi Accepts Credit Cards Gift Cards Available;N;N;N;"{""Mon"": [""07:45-01:00""], ""Tue"": [""07:45-01:00""], ""Wed"": [""07:45-01:00""], ""Thu"": [""07:45-01:00""], ""Fri"": [""07:45-01:00""], ""Sat"": [""09:45-01:00""], ""Sun"": [""09:45-01:00""]}";5.0;3.0;3.0;0.0;0.0;0.0;0.0;;;
g187147-d21269086;Afrik'N'Bowl;Paris;187 rue du Faubourg Saint Martin, 75010 Paris France;48.87928;2.36272;Mid-range;€€-€€€;Lunch Dinner After-hours Drinks;;;Takeout Seating Wheelchair Accessible Accepts Credit Cards Non-smoking restaurants;N;N;N;"{""Mon"": [""11:30-23:00""], ""Tue"": [""11:30-23:00""], ""Wed"": [""11:30-23:00""], ""Thu"": [""11:30-23:00""], ""Fri"": [""11:30-00:00""], ""Sat"": [""11:30-00:00""], ""Sun"": [""19:00-23:00""]}";4.0;3.0;2.0;0.0;0.0;1.0;0.0;;;
g187147-d21400061;McDonald's ;Paris;Rond Point PARIWEST 78310, 78310 Paris France;48.76016;1.918734;Cheap Eats, Fast food;€;Lunch Dinner;Fast food;;Takeout Seating Wheelchair Accessible;N;N;N;"{""Mon"": [""09:00-22:00""], ""Tue"": [""09:00-22:00""], ""Wed"": [""09:00-22:00""], ""Thu"": [""09:00-22:00""], ""Fri"": [""09:00-22:00""], ""Sat"": [""09:00-22:00""], ""Sun"": [""09:00-22:00""]}";2.5;33.0;1.0;5.0;7.0;10.0;10.0;2.5;2.5;2.5
g187147-d2142421;Le Bistro T;Paris;17 B rue Campagne Premiere, 75014 Paris France;48.83964;2.332289;Mid-range, French, European;€€-€€€;Lunch Dinner;French European;;Reservations Seating Wheelchair Accessible Serves Alcohol Accepts Visa Accepts Credit Cards;N;N;N;"{""Mon"": [], ""Tue"": [""12:00-14:30"", ""19:00-00:00""], ""Wed"": [""12:00-14:30"", ""19:00-00:00""], ""Thu"": [""12:00-14:30"", ""19:00-00:00""], ""Fri"": [""12:00-14:30"", ""19:00-00:00""], ""Sat"": [""12:00-14:30"", ""19:00-00:00""], ""Sun"": []}";4.0;136.0;2.0;14.0;2.0;1.0;1.0;4.0;4.0;3.5
g187147-d2149751;Gosselin;Paris;258 boulevard Saint Germain, 75007 Paris France;48.858673;2.323031;Cheap Eats, Bakeries, French, European;€;Breakfast Lunch;French European;;Takeout Wheelchair Accessible;N;N;N;"{""Mon"": [""07:00-20:00""], ""Tue"": [""07:00-20:00""], ""Wed"": [""07:00-20:00""], ""Thu"": [""07:00-20:00""], ""Fri"": [""07:00-20:00""], ""Sat"": [""07:30-19:30""], ""Sun"": []}";4.0;135.0;40.0;13.0;4.0;1.0;4.0;4.0;3.5;4.0
g187147-d2154313;Le Sâotico;Paris;96 rue de Richelieu, 75002 Paris France;48.870598;2.339446;Mid-range, French, European, Gastropub;€€-€€€;Lunch Dinner;Gastropub French European;Vegetarian Friendly, Vegan Options, Gluten Free Options;Delivery Takeout Seating Wheelchair Accessible Serves Alcohol Full Bar Accepts Mastercard Accepts Visa Free Wifi Reservations Accepts American Express Accepts Credit Cards Table Service Wine and Beer Digital Payments Dog Friendly;Y;Y;Y;"{""Mon"": [""09:30-21:30""], ""Tue"": [""09:30-21:30""], ""Wed"": [""09:30-21:30""], ""Thu"": [""09:30-21:30""], ""Fri"": [""09:30-21:30""], ""Sat"": [""09:30-21:30""], ""Sun"": []}";4.5;983.0;366.0;70.0;16.0;6.0;3.0;4.5;4.5;4.5
g187147-d2154949;Le Jardin du Roy;Paris;28 rue de la Huchette Hotel du Mont Blanc, 75005 Paris France;48.85321;2.344952;Mid-range, French, European;€€-€€€;Lunch Dinner After-hours;French European;;Seating Wheelchair Accessible Serves Alcohol Full Bar Free Wifi Accepts Credit Cards Table Service Reservations Outdoor Seating;N;N;N;;3.0;264.0;22.0;36.0;15.0;9.0;17.0;3.5;3.5;3.5
g187147-d2166342;Bazaar Hotel de Ville - Self Service;Paris;14 rue du Temple, 75004 Paris France;48.85828;2.35342;Cheap Eats, French;€;Lunch;French;;Seating Wheelchair Accessible;N;N;N;;3.5;31.0;2.0;8.0;2.0;0.0;0.0;4.0;3.5;4.0
g187147-d2167910;La Galerie;Paris;31 avenue George V Four Seasons Hotel George V, 75008 Paris France;48.868782;2.300547;Fine Dining, French, European, Vegetarian Friendly;€€€€;Breakfast Lunch Dinner;French European;Vegetarian Friendly;Outdoor Seating Seating Serves Alcohol Reservations Wheelchair Accessible Full Bar Free Wifi Table Service Valet Parking Live Music;Y;N;N;;4.5;193.0;64.0;6.0;7.0;5.0;2.0;4.5;4.5;4.0
g187147-d2170005;La Renaissance;Paris;112 rue Championnet 75018, 75018 Paris France;48.89576;2.339611;Mid-range, French, Bar, Cafe;€€-€€€;Breakfast Lunch Brunch Dinner After-hours;French Cafe European Bar Pub;;Reservations Outdoor Seating Seating Wheelchair Accessible Serves Alcohol Full Bar Table Service;N;N;N;"{""Mon"": [""08:00-02:00""], ""Tue"": [""08:00-02:00""], ""Wed"": [""08:00-02:00""], ""Thu"": [""08:00-02:00""], ""Fri"": [""08:00-02:00""], ""Sat"": [""09:00-03:00""], ""Sun"": [""09:00-03:00""]}";4.5;117.0;25.0;9.0;2.0;1.0;1.0;4.0;4.5;4.0
g187147-d2173632;Tifinagh Restaurant;Paris;17 avenue Rachel, 75018 Paris France;48.885056;2.330914;Mid-range, French, European;€€-€€€;Lunch Dinner;French European;;Reservations Outdoor Seating Seating Wheelchair Accessible Serves Alcohol Full Bar Accepts Credit Cards Table Service;N;N;N;"{""Mon"": [""10:00-00:00""], ""Tue"": [""10:00-00:00""], ""Wed"": [""10:00-00:00""], ""Thu"": [""10:00-00:00""], ""Fri"": [""10:00-00:00""], ""Sat"": [""10:00-00:00""], ""Sun"": [""12:00-18:00""]}";4.5;271.0;64.0;32.0;8.0;2.0;2.0;4.5;4.5;4.5
g187147-d2175066;Dupont Versailles;Paris;386 rue de Vaugirard, 75015 Paris France;48.83284;2.288194;Mid-range, French, European;€€-€€€;Lunch Dinner After-hours Drinks;French European;;Reservations Outdoor Seating Seating Wheelchair Accessible Serves Alcohol Full Bar Accepts Credit Cards Table Service;N;N;N;"{""Mon"": [""06:00-02:00""], ""Tue"": [""06:00-02:00""], ""Wed"": [""06:00-02:00""], ""Thu"": [""06:00-02:00""], ""Fri"": [""06:00-02:00""], ""Sat"": [""06:00-02:00""], ""Sun"": [""06:00-02:00""]}";2.5;551.0;10.0;12.0;15.0;4.0;17.0;2.5;2.5;2.0
g187147-d2177548;Jeanne A;Paris;42 rue Jean Pierre Timbaud, 75011 Paris France;48.866264;2.3718;Mid-range, French, European;€€-€€€;Lunch Dinner After-hours;French European;;Takeout Reservations Seating Wheelchair Accessible Serves Alcohol Table Service;N;N;N;"{""Mon"": [""10:00-22:30""], ""Tue"": [""10:00-22:30""], ""Wed"": [""10:00-22:30""], ""Thu"": [""10:00-22:30""], ""Fri"": [""10:00-22:30""], ""Sat"": [""10:00-22:30""], ""Sun"": [""10:00-22:30""]}";4.0;198.0;21.0;15.0;1.0;2.0;0.0;4.0;4.0;3.5
g187147-d2178233;Guest;Paris;91 avenue des Ternes, 75017 Paris France;48.88016;2.28687;Cheap Eats, French, European;€;Lunch Breakfast;French European;;Takeout Reservations Seating Wheelchair Accessible;N;N;N;;4.0;41.0;6.0;8.0;3.0;0.0;0.0;4.0;4.0;4.0
